Date,Adj. Close,HL_PCT,PCT_Change
2012-05-18,38.2318,18.421052631578945,-9.080142687277046
2012-05-21,34.03,11.090909090909081,-6.8436901177114695
2012-05-22,31.0,8.564964447317395,-4.937135847899415
2012-05-23,32.0,3.635204081632655,2.0082881734140865
2012-05-24,33.03,4.532577903682724,0.24279210925644396
2012-05-25,31.91,5.914496946319522,-3.00911854103343
2012-05-29,28.84,10.610820244328108,-8.38627700127065
2012-05-30,28.19,6.066044508255568,-1.7598884823139884
2012-05-31,29.6,10.585165859112946,3.695918724820458
2012-06-01,27.72,6.425702811244973,-4.056486224560434
2012-06-04,26.9,4.576399394856268,-1.102941176470591
2012-06-05,25.869,7.805825242718453,-3.1123595505617963
2012-06-06,26.81,6.465517241379319,2.8385116992711867
2012-06-07,26.31,4.588910133843224,-2.5555555555555602
2012-06-08,27.1,4.992435703479577,2.0715630885122436
2012-06-11,27.005,4.602198621203649,-0.64385577630611
2012-06-12,27.4,3.0044510385756626,-0.29112081513828914
2012-06-13,27.27,3.6900369003690034,-1.4099783080260324
2012-06-14,28.29,3.4331628926223567,2.314647377938519
2012-06-15,30.014,6.172839506172839,5.293808103841433
2012-06-18,31.41,9.078544712682755,4.857285928893346
2012-06-19,31.911,4.8208469055374605,1.192325986998577
2012-06-20,31.6,2.500160513643661,-1.0025062656641612
2012-06-21,31.84,3.1418597270707664,0.536785601515624
2012-06-22,33.05,4.335620711166564,1.974699166923791
2012-06-25,32.06,4.659270998415222,-2.434570906877654
2012-06-26,33.1,2.892307692307685,1.2542061792597239
2012-06-27,32.23,3.1347962382445145,-0.7085643869377818
2012-06-28,31.36,4.174757281553395,-1.877346683354197
2012-06-29,31.095,3.9986996098829546,-2.5845864661654225
2012-07-02,30.771,3.8625204582651382,-1.5327999999999975
2012-07-03,31.2,2.0779220779220795,0.9382076997735334
2012-07-05,31.47,1.9503546099290794,0.47892720306512954
2012-07-06,31.73,2.047344849648103,0.9223918575063587
2012-07-09,32.17,2.7821194123163617,0.21806853582554603
2012-07-10,31.47,4.2365347770692345,-2.9602220166512514
2012-07-11,30.97,3.3060556464811715,-1.6200762388818346
2012-07-12,30.81,2.614379084967311,0.3583061889250796
2012-07-13,30.72,1.6688481675392723,-1.0309278350515474
2012-07-16,28.245,8.117688762850051,-7.393442622950816
2012-07-17,28.09,5.303867403314922,-1.369382022471912
2012-07-18,29.11,4.0497335701598605,2.8258565877781727
2012-07-19,29.0,3.0387705204331157,-1.3940836450187015
2012-07-20,28.76,2.6114206128133706,-0.8275862068965464
2012-07-23,28.75,3.534451981435196,2.2403982930298683
2012-07-24,28.45,4.804270462633444,-1.2838306731436537
2012-07-25,29.34,5.021367521367522,3.346248679112361
2012-07-26,26.845,5.611672278338945,-3.2612612612612653
2012-07-27,23.705,10.14362657091561,2.2207848210435404
2012-07-30,23.15,4.385584020842371,-3.5215669931235776
2012-07-31,21.71,8.1443776029616,-7.103123662815576
2012-08-01,20.88,3.5508637236084377,-2.883720930232563
2012-08-02,20.04,5.146316851664983,-3.514684641309583
2012-08-03,21.09,11.356783919597998,3.5854616895874285
2012-08-06,21.92,3.9906103286384873,2.4777933613838297
2012-08-07,20.72,9.512195121951216,-6.66666666666667
2012-08-08,20.72,4.59940652818991,0.04828585224528252
2012-08-09,21.01,2.7171276079573135,1.2530120481927787
2012-08-10,21.807,3.2654992901088558,1.8542737038766859
2012-08-13,21.6,4.90654205607477,-2.483069977426624
2012-08-14,20.38,6.666666666666673,-4.810836057916867
2012-08-15,21.2,4.950980392156871,2.713178294573637
2012-08-16,19.87,4.012188928390041,-2.7886497064579268
2012-08-17,19.05,5.6842105263157805,-4.7738065483629
2012-08-20,20.011,7.359999999999994,5.04461942257217
2012-08-21,19.159,4.662126767941333,-2.150153217568945
2012-08-22,19.439,3.006329113924052,0.40805785123967264
2012-08-23,19.44,1.9111570247933936,-0.30769230769230116
2012-08-24,19.409,2.2337662337662323,-0.5686475409836099
2012-08-27,19.15,2.2513089005235587,-1.744484350949204
2012-08-28,19.34,2.2691292875989433,1.2565445026177928
2012-08-29,19.1,1.6255899318300928,-1.1387163561076545
2012-08-30,19.0885,2.046169989506824,-0.9418785677218463
2012-08-31,18.058,3.7160288408208437,-3.3297644539614555
2012-09-04,17.729,4.102564102564096,-1.9413716814159245
2012-09-05,18.58,3.135313531353137,1.6967706622878966
2012-09-06,18.96,2.893696581196594,1.1739594450373663
2012-09-07,18.98,3.407880724174657,-0.6282722513089056
2012-09-10,18.81,3.5040431266846284,-1.311647429171039
2012-09-11,19.43,3.8779840848806266,2.695560253699778
2012-09-12,20.931,4.3392504930966425,0.8236994219653149
2012-09-13,20.713,4.221251819505099,-1.1548556430446066
2012-09-14,22.0,5.645933014354066,4.1173686701372505
2012-09-17,21.52,5.813953488372093,-5.072783414203803
2012-09-18,21.87,2.854468881609731,1.249999999999998
2012-09-19,23.29,7.349563619660089,5.911778080945888
2012-09-20,22.59,3.105590062111798,-1.8679409209383133
2012-09-21,22.86,2.8318584070796327,-0.47888550282977554
2012-09-24,20.79,7.943523634131368,-4.545454545454555
2012-09-25,20.28,4.896142433234432,-4.3396226415094254
2012-09-26,20.62,4.949494949494952,2.3579051873914194
2012-09-27,20.32,4.166666666666666,-3.1919961886612587
2012-09-28,21.66,7.073170731707314,5.298979095770539
2012-10-01,21.99,3.957662218131613,-0.4076086956521733
2012-10-02,22.27,3.0705774518790014,0.8605072463768175
2012-10-03,21.83,3.1651376146788888,-2.0856694326082232
2012-10-04,21.9475,4.624007473143384,-1.6689068100358366
2012-10-05,20.91,3.591954022988506,-2.698929734760346
2012-10-08,20.4,2.9521210617712668,0.0
2012-10-09,20.227,2.9043565348022127,-0.7994114762138316
2012-10-10,19.64,2.5192802056555372,-1.4550928248871007
2012-10-11,19.75,1.7848036715961315,-0.6539235412474799
2012-10-12,19.5181,1.6427104722792623,-1.174177215189871
2012-10-15,19.52,2.0010261672652674,-0.8130081300813016
2012-10-16,19.48,2.020725388601039,-1.0162601626016223
2012-10-17,19.88,5.720686771492582,1.9487179487179436
2012-10-18,18.975,4.764425622022226,-3.6802030456852686
2012-10-19,19.0,1.3829787234042445,0.0
2012-10-22,19.321,1.9947506561679738,0.36883116883117667
2012-10-23,19.5,3.6649214659685825,1.2987012987012987
2012-10-24,23.2299,6.1269146608315035,-3.7302113551595455
2012-10-25,22.56,3.7383177570093453,-3.134392443108632
2012-10-26,21.9425,4.570383912248629,-2.0424107142857126
2012-10-31,21.11,3.714423540762178,1.392891450528334
2012-11-01,21.21,2.046644455021417,0.6166982922201261
2012-11-02,21.18,2.9425723777883293,-0.3762935089369795
2012-11-05,21.25,2.6768642447418673,0.7109004739336425
2012-11-06,21.1712,1.8103858980467014,-0.3239171374764573
2012-11-07,20.47,2.8473244968090246,-1.8225419664268705
2012-11-08,19.99,3.7537537537537538,-2.5828460038986414
2012-11-09,19.21,4.547830632514381,-3.7334001503382486
2012-11-12,20.07,6.889242183359833,4.804177545691915
2012-11-13,19.86,2.8118609406953,1.3006885998469726
2012-11-14,22.36,12.895132965378828,11.243781094527353
2012-11-15,22.17,3.9260969976905384,-0.7609668755595261
2012-11-16,23.5607,7.889990982867448,5.890786516853935
2012-11-19,22.92,5.696757230499565,-4.320601127113323
2012-11-20,23.1,5.286343612334799,1.6278046634403915
2012-11-21,24.32,6.420824295010847,4.73729543496986
2012-11-23,23.998,3.3500837520938056,-2.3677786818551554
2012-11-26,25.94,5.1592099959693725,4.030479246039714
2012-11-27,26.15,4.084838963079337,0.422427035330259
2012-11-28,26.36,2.873786407766984,1.6191210485736245
2012-11-29,27.32,5.1987767584097835,3.0943396226415105
2012-11-30,28.0,4.633781763826601,2.7146001467351373
2012-12-03,27.04,7.042253521126756,-3.428226529380466
2012-12-04,27.46,4.0479760119940105,1.4781966001478277
2012-12-05,27.71,2.347762289068221,-0.14414414414414106
2012-12-06,26.97,3.4675615212527955,-2.5650289017341072
2012-12-07,27.485,3.502235469448589,1.533062430735128
2012-12-10,27.84,3.9483394833948346,2.465955097534038
2012-12-11,27.98,2.0968908170643465,-0.32062700391877397
2012-12-12,27.5801,2.813299232736571,-1.4996428571428513
2012-12-13,28.24,4.8122493620123965,2.355926060166722
2012-12-14,26.812,5.866965620328837,-4.854506742370471
2012-12-17,26.75,2.583586626139817,-0.0747104968248023
2012-12-18,27.71,3.754646840148705,2.7818991097922847
2012-12-19,27.41,4.712430426716139,-1.5091627739849018
2012-12-20,27.36,1.7323995576852282,-0.47289923608584583
2012-12-21,26.26,3.4073506891271075,-1.500375093773438
2012-12-24,26.93,2.900763358778632,1.6226415094339615
2012-12-26,26.51,3.0521327014218,-1.9237883832778377
2012-12-27,26.05,5.015673981191227,-1.8832391713747645
2012-12-28,25.9112,3.817097415506962,1.692307692307694
2012-12-31,26.6197,3.3703561853695865,1.601908396946574
2013-01-02,28.0,2.771699489423771,2.0408163265306074
2013-01-03,27.77,3.1895614353026422,-0.3945480631276881
2013-01-04,28.76,3.95256916996048,2.67761513745091
2013-01-07,29.4213,3.9790575916230386,2.548971767166251
2013-01-08,29.0607,2.564102564102571,-1.5225347339884814
2013-01-09,30.59,3.7639877924720344,3.100775193798443
2013-01-10,31.3,3.863936591809769,2.2875816993464024
2013-01-11,31.72,2.7652733118971042,1.4066496163682791
2013-01-14,30.9475,5.192684519921619,-3.5302369077306635
2013-01-15,30.1,6.1244979919678775,-1.7624020887728433
2013-01-16,29.85,2.7768371147985107,-1.19165839126117
2013-01-17,30.14,1.2987012987013005,0.19946808510639055
2013-01-18,29.66,3.997266826101817,-2.144506763444403
2013-01-22,30.729,3.866845998655018,3.2907563025210056
2013-01-23,30.82,2.2727272727272703,-0.9003215434083637
2013-01-24,31.08,2.207075624797143,-0.6076111288775224
2013-01-25,31.54,2.5698682942499222,0.4138809296402388
2013-01-28,32.469,2.1889342973907713,1.847553324968639
2013-01-29,30.79,4.428524910452619,-3.7812500000000027
2013-01-30,31.24,1.9753886010362678,0.8392511297611298
2013-01-31,30.981,9.498956158663885,6.28130360205833
2013-02-01,29.73,4.691191360108,-4.127700741696231
2013-02-04,28.109,4.2484826847554364,-3.272539573296617
2013-02-05,28.64,3.2810271041369536,1.344656758669494
2013-02-06,29.05,2.1981856245638487,1.0786360473208152
2013-02-07,28.65,3.1128404669260665,-1.5802129852284468
2013-02-08,28.545,2.3149772009821117,-1.1941848390446481
2013-02-11,28.26,2.2824536376604874,-1.2233484795525966
2013-02-12,27.37,3.911439114391139,-1.0842067220816793
2013-02-13,27.9075,3.6982790186744845,2.001096491228068
2013-02-14,28.5,2.2134951802927434,1.713062098501072
2013-02-15,28.32,2.349590601637594,-0.7012622720897591
2013-02-19,28.93,3.41394025604551,2.4796315975912124
2013-02-20,28.462,2.5414754677020914,-1.5836791147994533
2013-02-21,27.283,5.156537753222844,-3.525459688826025
2013-02-22,27.13,3.020134228187915,-1.7740767559739392
2013-02-25,27.27,1.8047882136279998,0.40500736377024826
2013-02-26,27.39,2.8464419475655487,0.1096491228070217
2013-02-27,26.87,2.666165978220056,-1.7190929041697105
2013-02-28,27.25,3.6446469248291606,1.5275707898658724
2013-03-01,27.78,4.872808653487505,2.6987060998151584
2013-03-04,27.72,2.2594752186588827,-0.14409221902018263
2013-03-05,27.52,3.5648658581403856,-1.291248206599711
2013-03-06,27.4525,2.851919561243135,-2.304270462633455
2013-03-07,28.578,4.38660356752822,3.6561479869423255
2013-03-08,27.96,2.6685899747565753,-1.635883905013192
2013-03-11,28.14,2.910528206970903,0.4641199571581542
2013-03-12,27.83,2.6086956521739086,-0.9608540925267015
2013-03-13,27.08,2.711738484398205,-1.9551049963794447
2013-03-14,27.04,2.23630264629147,-0.22140221402214857
2013-03-15,26.645,1.8825301204819278,-1.42434332223456
2013-03-18,26.49,3.9177657098525906,0.455062571103517
2013-03-19,26.55,2.6325829835940393,0.07538635506973076
2013-03-20,25.86,3.5298681148176887,-3.0734632683658183
2013-03-21,25.74,2.1517996870109575,0.311769290724857
2013-03-22,25.73,1.4826375341396902,-0.25585362071638607
2013-03-25,25.131,2.8790174655076215,-2.4038834951456303
2013-03-26,25.205,1.797842588893325,0.4984051036682616
2013-03-27,26.09,6.310679611650495,4.359999999999999
2013-03-28,25.58,2.547021943573676,-1.9547719432732906
2013-04-01,25.53,2.4129746835443013,-0.39016777214201276
