Date,Adj. Close,HL_PCT,PCT_Change
1962-01-02,0.26232281020595,2.7227722772268543,0.0
1962-01-03,0.25647898522612,2.3136246786609966,-0.7537688442191027
1962-01-04,0.25842692688606,1.2626262626294147,0.5050505050517745
1962-01-05,0.25258310190623,3.865979381440899,-2.2613065326611745
1962-01-08,0.24998584635963,2.2462386098756535,-0.25906735751360055
1962-01-09,0.25453104356617,3.141361256544158,1.8181818181823306
1962-01-10,0.25582967133947,2.95876288659648,0.5102040816339065
1962-01-11,0.25842692688606,1.5306122448978157,1.0152284263945366
1962-01-12,0.25647898522612,1.7902813299237805,-0.7537688442191027
1962-01-15,0.25388172967952,1.0256410256435806,-0.7614213197988263
1962-01-16,0.24933653247298,1.6896120150181388,-1.538461538461414
1962-01-17,0.2415447658332,3.22580645161263,-3.1249999999997433
1962-01-18,0.23668789796107,3.030303030302,-2.0107526881720674
1962-01-19,0.2441420213798,2.1739130434794536,2.1739130434794536
1962-01-22,0.24608996303974,2.1505376344098024,0.7978723404233967
1962-01-23,0.24089545194655,1.8867924528307407,-1.8518518518523832
1962-01-24,0.23829819639996,3.3333333333330537,-1.0781671159014943
1962-01-25,0.23635025474002,2.4725274725250745,-0.8174386920959201
1962-01-26,0.23375299919342,1.6759776536310893,-1.0989010989037988
1962-01-29,0.23375299919342,0.5571030640682403,0.0
1962-01-30,0.23279201464118,1.2495816133013715,-0.41111111111127635
1962-01-31,0.24219407971985,3.6111111111115153,3.6111111111115153
1962-02-01,0.2441420213798,1.5957446808508864,0.0
1962-02-02,0.24673927692639,2.7027027027010186,1.0638297872325562
1962-02-05,0.24673927692639,0.795755968171741,0.0
1962-02-06,0.24349270749315,1.3333333333325137,-1.3157894736834124
1962-02-07,0.24479133526644,0.5333333333305457,0.5333333333305457
1962-02-08,0.24544064915309,1.876675603217682,0.2652519893905766
1962-02-09,0.24673927692639,1.0638297872325562,0.5291005291018457
1962-02-12,0.24479133526644,1.0716180371354995,-0.789473684212475
1962-02-13,0.24479133526644,0.5305039787811644,0.0
1962-02-14,0.24024613805991,1.89189189188822,-1.856763925725906
1962-02-15,0.23894751028661,1.3586956521730846,-0.5405405405418697
1962-02-16,0.23894751028661,1.9021739130439936,0.0
